"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","consent_age","consent_understand","consent_voluntary","consent_valid","current_practice_images","success","timeout","failed_images","failed_audio","failed_video","task","trial_number","correct_answer","response_label","correct","condition","image_left","image_right","question_order","age","race_ethnicity","sex","education","living_status"
"null","<div class=""fixation-cross"">+</div>","null","html-keyboard-response","160","189806","0.0-80.0-0.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","","","","","","","","","","","","","",""
"1046","
            <div style=""text-align: center;"">
                <p style=""color: #666; font-size: 14px; margin-bottom: 20px;"">Trial 74 of 96</p>
                <div class=""face-images"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/james_ted.jpg"" alt=""Face 1"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/ted_james.jpg"" alt=""Face 2"">
                </div>
                <h2 class=""trial-question"">Are the top parts of the faces, the yellow parts, the same or different?</h2>
            </div>
        ","1","html-button-response","161","190853","0.0-80.0-1.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","main","74","different","different","true","diff_misalign","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/james_ted.jpg","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/ted_james.jpg","","","","","",""
"null","<div class=""fixation-cross"">+</div>","null","html-keyboard-response","162","192055","0.0-81.0-0.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","","","","","","","","","","","","","",""
"626","
            <div style=""text-align: center;"">
                <p style=""color: #666; font-size: 14px; margin-bottom: 20px;"">Trial 75 of 96</p>
                <div class=""face-images"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/steven_conrad.jpg"" alt=""Face 1"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/steven_steven.jpg"" alt=""Face 2"">
                </div>
                <h2 class=""trial-question"">Are the top parts of the faces, the yellow parts, the same or different?</h2>
            </div>
        ","1","html-button-response","163","192682","0.0-81.0-1.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","main","75","same","different","false","same_misaligned","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/steven_conrad.jpg","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/steven_steven.jpg","","","","","",""
"null","<div class=""fixation-cross"">+</div>","null","html-keyboard-response","164","193884","0.0-82.0-0.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","","","","","","","","","","","","","",""
"848","
            <div style=""text-align: center;"">
                <p style=""color: #666; font-size: 14px; margin-bottom: 20px;"">Trial 76 of 96</p>
                <div class=""face-images"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/daisy_tammy.jpg"" alt=""Face 1"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/tammy_daisy.jpg"" alt=""Face 2"">
                </div>
                <h2 class=""trial-question"">Are the top parts of the faces, the yellow parts, the same or different?</h2>
            </div>
        ","1","html-button-response","165","194734","0.0-82.0-1.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","main","76","different","different","true","diff_align","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/daisy_tammy.jpg","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/tammy_daisy.jpg","","","","","",""
"null","<div class=""fixation-cross"">+</div>","null","html-keyboard-response","166","195936","0.0-83.0-0.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","","","","","","","","","","","","","",""
"512","
            <div style=""text-align: center;"">
                <p style=""color: #666; font-size: 14px; margin-bottom: 20px;"">Trial 77 of 96</p>
                <div class=""face-images"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/grace_hanna.jpg"" alt=""Face 1"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/grace_grace.jpg"" alt=""Face 2"">
                </div>
                <h2 class=""trial-question"">Are the top parts of the faces, the yellow parts, the same or different?</h2>
            </div>
        ","1","html-button-response","167","196449","0.0-83.0-1.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","main","77","same","different","false","same_misaligned","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/grace_hanna.jpg","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/grace_grace.jpg","","","","","",""
"null","<div class=""fixation-cross"">+</div>","null","html-keyboard-response","168","197651","0.0-84.0-0.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","","","","","","","","","","","","","",""
"556","
            <div style=""text-align: center;"">
                <p style=""color: #666; font-size: 14px; margin-bottom: 20px;"">Trial 78 of 96</p>
                <div class=""face-images"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/tom_owen.jpg"" alt=""Face 1"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/owen_tom.jpg"" alt=""Face 2"">
                </div>
                <h2 class=""trial-question"">Are the top parts of the faces, the yellow parts, the same or different?</h2>
            </div>
        ","1","html-button-response","169","198208","0.0-84.0-1.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","main","78","different","different","true","diff_misalign","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/tom_owen.jpg","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/owen_tom.jpg","","","","","",""
"null","<div class=""fixation-cross"">+</div>","null","html-keyboard-response","170","199410","0.0-85.0-0.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","","","","","","","","","","","","","",""
"705","
            <div style=""text-align: center;"">
                <p style=""color: #666; font-size: 14px; margin-bottom: 20px;"">Trial 79 of 96</p>
                <div class=""face-images"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/dan_will.jpg"" alt=""Face 1"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/will_dan.jpg"" alt=""Face 2"">
                </div>
                <h2 class=""trial-question"">Are the top parts of the faces, the yellow parts, the same or different?</h2>
            </div>
        ","1","html-button-response","171","200116","0.0-85.0-1.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","main","79","different","different","true","diff_misalign","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/dan_will.jpg","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/will_dan.jpg","","","","","",""
"null","<div class=""fixation-cross"">+</div>","null","html-keyboard-response","172","201318","0.0-86.0-0.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","","","","","","","","","","","","","",""
"676","
            <div style=""text-align: center;"">
                <p style=""color: #666; font-size: 14px; margin-bottom: 20px;"">Trial 80 of 96</p>
                <div class=""face-images"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/rick_alex.jpg"" alt=""Face 1"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/alex_rick.jpg"" alt=""Face 2"">
                </div>
                <h2 class=""trial-question"">Are the top parts of the faces, the yellow parts, the same or different?</h2>
            </div>
        ","1","html-button-response","173","201995","0.0-86.0-1.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","main","80","different","different","true","diff_align","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/rick_alex.jpg","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/alex_rick.jpg","","","","","",""
"null","<div class=""fixation-cross"">+</div>","null","html-keyboard-response","174","203197","0.0-87.0-0.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","","","","","","","","","","","","","",""
"609","
            <div style=""text-align: center;"">
                <p style=""color: #666; font-size: 14px; margin-bottom: 20px;"">Trial 81 of 96</p>
                <div class=""face-images"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/tess_tess.jpg"" alt=""Face 1"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/tess_mary.jpg"" alt=""Face 2"">
                </div>
                <h2 class=""trial-question"">Are the top parts of the faces, the yellow parts, the same or different?</h2>
            </div>
        ","1","html-button-response","175","203807","0.0-87.0-1.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","main","81","same","different","false","same_misaligned","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/tess_tess.jpg","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/tess_mary.jpg","","","","","",""
"null","<div class=""fixation-cross"">+</div>","null","html-keyboard-response","176","205009","0.0-88.0-0.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","","","","","","","","","","","","","",""
"568","
            <div style=""text-align: center;"">
                <p style=""color: #666; font-size: 14px; margin-bottom: 20px;"">Trial 82 of 96</p>
                <div class=""face-images"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/isabel_isabel.jpg"" alt=""Face 1"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/isabel_nora.jpg"" alt=""Face 2"">
                </div>
                <h2 class=""trial-question"">Are the top parts of the faces, the yellow parts, the same or different?</h2>
            </div>
        ","1","html-button-response","177","205579","0.0-88.0-1.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","main","82","same","different","false","same_misaligned","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/isabel_isabel.jpg","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/isabel_nora.jpg","","","","","",""
"null","<div class=""fixation-cross"">+</div>","null","html-keyboard-response","178","206780","0.0-89.0-0.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","","","","","","","","","","","","","",""
"743","
            <div style=""text-align: center;"">
                <p style=""color: #666; font-size: 14px; margin-bottom: 20px;"">Trial 83 of 96</p>
                <div class=""face-images"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/kelly_mimi.jpg"" alt=""Face 1"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/mimi_kelly.jpg"" alt=""Face 2"">
                </div>
                <h2 class=""trial-question"">Are the top parts of the faces, the yellow parts, the same or different?</h2>
            </div>
        ","1","html-button-response","179","207524","0.0-89.0-1.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","main","83","different","different","true","diff_misalign","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/kelly_mimi.jpg","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/mimi_kelly.jpg","","","","","",""
"null","<div class=""fixation-cross"">+</div>","null","html-keyboard-response","180","208726","0.0-90.0-0.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","","","","","","","","","","","","","",""
"568","
            <div style=""text-align: center;"">
                <p style=""color: #666; font-size: 14px; margin-bottom: 20px;"">Trial 84 of 96</p>
                <div class=""face-images"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/liv_liv.jpg"" alt=""Face 1"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/liv_rose.jpg"" alt=""Face 2"">
                </div>
                <h2 class=""trial-question"">Are the top parts of the faces, the yellow parts, the same or different?</h2>
            </div>
        ","1","html-button-response","181","209296","0.0-90.0-1.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","main","84","same","different","false","same_aligned","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/liv_liv.jpg","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/liv_rose.jpg","","","","","",""
"null","<div class=""fixation-cross"">+</div>","null","html-keyboard-response","182","210498","0.0-91.0-0.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","","","","","","","","","","","","","",""
"570","
            <div style=""text-align: center;"">
                <p style=""color: #666; font-size: 14px; margin-bottom: 20px;"">Trial 85 of 96</p>
                <div class=""face-images"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/nora_nora.jpg"" alt=""Face 1"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/nora_isabel.jpg"" alt=""Face 2"">
                </div>
                <h2 class=""trial-question"">Are the top parts of the faces, the yellow parts, the same or different?</h2>
            </div>
        ","1","html-button-response","183","211069","0.0-91.0-1.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","main","85","same","different","false","same_aligned","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/nora_nora.jpg","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/nora_isabel.jpg","","","","","",""
"null","<div class=""fixation-cross"">+</div>","null","html-keyboard-response","184","212270","0.0-92.0-0.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","","","","","","","","","","","","","",""
"640","
            <div style=""text-align: center;"">
                <p style=""color: #666; font-size: 14px; margin-bottom: 20px;"">Trial 86 of 96</p>
                <div class=""face-images"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/zoe_zoe.jpg"" alt=""Face 1"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/zoe_beth.jpg"" alt=""Face 2"">
                </div>
                <h2 class=""trial-question"">Are the top parts of the faces, the yellow parts, the same or different?</h2>
            </div>
        ","1","html-button-response","185","212911","0.0-92.0-1.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","main","86","same","different","false","same_aligned","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/zoe_zoe.jpg","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/zoe_beth.jpg","","","","","",""
"null","<div class=""fixation-cross"">+</div>","null","html-keyboard-response","186","214113","0.0-93.0-0.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","","","","","","","","","","","","","",""
"623","
            <div style=""text-align: center;"">
                <p style=""color: #666; font-size: 14px; margin-bottom: 20px;"">Trial 87 of 96</p>
                <div class=""face-images"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/rose_liv.jpg"" alt=""Face 1"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/rose_rose.jpg"" alt=""Face 2"">
                </div>
                <h2 class=""trial-question"">Are the top parts of the faces, the yellow parts, the same or different?</h2>
            </div>
        ","1","html-button-response","187","214738","0.0-93.0-1.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","main","87","same","different","false","same_misaligned","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/rose_liv.jpg","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/rose_rose.jpg","","","","","",""
"null","<div class=""fixation-cross"">+</div>","null","html-keyboard-response","188","215939","0.0-94.0-0.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","","","","","","","","","","","","","",""
"679","
            <div style=""text-align: center;"">
                <p style=""color: #666; font-size: 14px; margin-bottom: 20px;"">Trial 88 of 96</p>
                <div class=""face-images"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/tammy_tammy.jpg"" alt=""Face 1"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/tammy_daisy.jpg"" alt=""Face 2"">
                </div>
                <h2 class=""trial-question"">Are the top parts of the faces, the yellow parts, the same or different?</h2>
            </div>
        ","1","html-button-response","189","216620","0.0-94.0-1.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","main","88","same","different","false","same_aligned","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/tammy_tammy.jpg","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/tammy_daisy.jpg","","","","","",""
"null","<div class=""fixation-cross"">+</div>","null","html-keyboard-response","190","217822","0.0-95.0-0.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","","","","","","","","","","","","","",""
"634","
            <div style=""text-align: center;"">
                <p style=""color: #666; font-size: 14px; margin-bottom: 20px;"">Trial 89 of 96</p>
                <div class=""face-images"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/jason_mike.jpg"" alt=""Face 1"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/mike_jason.jpg"" alt=""Face 2"">
                </div>
                <h2 class=""trial-question"">Are the top parts of the faces, the yellow parts, the same or different?</h2>
            </div>
        ","1","html-button-response","191","218457","0.0-95.0-1.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","main","89","different","different","true","diff_align","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/jason_mike.jpg","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/mike_jason.jpg","","","","","",""
"null","<div class=""fixation-cross"">+</div>","null","html-keyboard-response","192","219659","0.0-96.0-0.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","","","","","","","","","","","","","",""
"738","
            <div style=""text-align: center;"">
                <p style=""color: #666; font-size: 14px; margin-bottom: 20px;"">Trial 90 of 96</p>
                <div class=""face-images"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/rose_liv.jpg"" alt=""Face 1"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/rose_rose.jpg"" alt=""Face 2"">
                </div>
                <h2 class=""trial-question"">Are the top parts of the faces, the yellow parts, the same or different?</h2>
            </div>
        ","1","html-button-response","193","220399","0.0-96.0-1.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","main","90","same","different","false","same_aligned","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/rose_liv.jpg","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/rose_rose.jpg","","","","","",""
"null","<div class=""fixation-cross"">+</div>","null","html-keyboard-response","194","221600","0.0-97.0-0.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","","","","","","","","","","","","","",""
"727","
            <div style=""text-align: center;"">
                <p style=""color: #666; font-size: 14px; margin-bottom: 20px;"">Trial 91 of 96</p>
                <div class=""face-images"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/cody_cody.jpg"" alt=""Face 1"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/cody_zack.jpg"" alt=""Face 2"">
                </div>
                <h2 class=""trial-question"">Are the top parts of the faces, the yellow parts, the same or different?</h2>
            </div>
        ","1","html-button-response","195","222328","0.0-97.0-1.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","main","91","same","different","false","same_misaligned","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/cody_cody.jpg","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/cody_zack.jpg","","","","","",""
